"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img","Input.adj1","Input.adj2","Input.adj1not","Input.adj2not","Input.feature1","Input.feature2","Input.num_objs1","Input.num_objs2","Input.position","Input.obj1shape","Input.obj1color","Input.obj1pattern","Input.obj2shape","Input.obj2color","Input.obj2pattern","Input.obj3shape","Input.obj3color","Input.obj3pattern","Answer.answer1","Answer.answer2","Answer.obj1val","Answer.obj2val","Answer.obj3val","Approve","Reject"
"21NUFJ51Y7QE7SLYMXSCYTMO98ODAU","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:43 GMT 2011","1","","600","604800","Sun Oct 23 23:16:43 GMT 2011","1417","","2GKVQ8H88MQUPEBO703I7RXZ5XQ8RX","A26NIB11RVX2FS","Approved","Tue Oct 04 02:49:39 GMT 2011","Tue Oct 04 02:51:26 GMT 2011","Tue Oct 11 02:51:26 GMT 2011","2011/10/11 02:55:04 +0000","","","107","100% (2/2)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0005.jpg","square","dotted","circle","striped","shape","pattern","2","1","1","square","red","dotted","circle","red","striped","square","red","striped","2","1","25","25","50"
"2KZVWAVKI62N2J8137Q9FQH65VIIQ8","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:43 GMT 2011","1","","600","604800","Sun Oct 23 23:16:43 GMT 2011","1472","","2QXTYMNCWYB4S8FSOX8X71JQODPPLS","A1ZS9174MYJP1Q","Approved","Mon Oct 03 23:53:56 GMT 2011","Mon Oct 03 23:54:46 GMT 2011","Mon Oct 10 23:54:46 GMT 2011","2011/10/10 23:55:02 +0000","","","50","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0006.jpg","green","square","blue","circle","color","shape","2","1","1","square","green","solid","circle","green","solid","circle","blue","solid","2","1","80","20","0"
"2GFR24SMEZZ25BQMJEL8V9Y324TJ27","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:52 GMT 2011","1","","600","604800","Sun Oct 23 23:16:52 GMT 2011","1408","","2QGOGQSCM6IATVYEEZLU60OSL7NHHT","A2FZDLLANP4S3E","Approved","Tue Oct 04 03:19:39 GMT 2011","Tue Oct 04 03:20:31 GMT 2011","Tue Oct 11 03:20:31 GMT 2011","2011/10/11 03:25:03 +0000","","","52","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0006.jpg","square","blue","circle","green","shape","color","3","3","3","square","blue","solid","square","blue","solid","square","blue","solid","4","3","75","12","13"
"2W20COK2JE1MQIQK5QIWCOZA6B0MT5","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:43 GMT 2011","1","","600","604800","Sun Oct 23 23:16:43 GMT 2011","867","","2P64EGDHDM2541O9J4N6NEZ8QI9CMF","A3NBDNBSO4QWYN","Approved","Thu Oct 06 18:47:45 GMT 2011","Thu Oct 06 18:48:09 GMT 2011","Thu Oct 13 18:48:09 GMT 2011","2011/10/13 18:51:39 +0000","","","24","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0007.jpg","green","square","blue","circle","color","shape","2","1","3","circle","blue","solid","circle","green","solid","square","green","solid","2","1","0","30","70"
"25ZOVR14IXKOLEF2DJ3WG6X3SZ9894","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:52 GMT 2011","1","","600","604800","Sun Oct 23 23:16:52 GMT 2011","1012","","2YUL92HECWA6GW4O8H60IP5MYLSJIX","AZMJLIG6F70OB","Approved","Wed Oct 05 15:52:01 GMT 2011","Wed Oct 05 15:52:17 GMT 2011","Wed Oct 12 15:52:17 GMT 2011","2011/10/12 16:15:59 +0000","","","16","100% (2/2)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0007.jpg","dotted","square","striped","circle","pattern","shape","3","3","2","square","red","dotted","square","red","dotted","square","red","dotted","","","33","33","33"
"21UJ011K274JQ2QQSBS8T46URQ9DBP","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:43 GMT 2011","1","","600","604800","Sun Oct 23 23:16:43 GMT 2011","1422","","22RVXX2Q45UU3JUYCS9W7NSAP369RL","A1VJJ3ZIYQQYJG","Approved","Tue Oct 04 02:41:47 GMT 2011","Tue Oct 04 02:42:33 GMT 2011","Tue Oct 11 02:42:33 GMT 2011","2011/10/11 02:45:04 +0000","","","46","100% (2/2)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0008.jpg","dotted","blue","striped","green","pattern","color","2","1","3","cloud","green","dotted","cloud","green","striped","cloud","blue","dotted","2","1","70","0","30"
"2DABRI8IUB2YD2EJDXKLH3L09MG5HP","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:43 GMT 2011","1","","600","604800","Sun Oct 23 23:16:43 GMT 2011","1281","","2GMFBNFSVGULYWF5O1XNM1FU4DJK6D","A1KHNN9DD9DCW3","Approved","Tue Oct 04 16:23:25 GMT 2011","Tue Oct 04 16:24:38 GMT 2011","Tue Oct 11 16:24:38 GMT 2011","2011/10/11 16:25:26 +0000","","","73","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0009.jpg","circle","blue","square","green","shape","color","2","1","1","circle","blue","solid","square","green","solid","circle","green","solid","2","1","50","0","50"
"2BCU00OQKKA41BY8O7L2C80EQB8XXJ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:43 GMT 2011","1","","600","604800","Sun Oct 23 23:16:43 GMT 2011","777","","2LSHFL42J1LYO1H7YCD0OGFMJLYN2H","A1KO7FJNVJYL6P","Approved","Fri Oct 07 15:46:39 GMT 2011","Fri Oct 07 15:47:19 GMT 2011","Fri Oct 14 15:47:19 GMT 2011","2011/10/14 16:01:07 +0000","","","40","100% (2/2)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0010.jpg","dotted","green","striped","blue","pattern","color","2","1","1","cloud","green","dotted","cloud","blue","dotted","cloud","blue","striped","2","1","75","25",""
"2KVHJHP4BDDKZX48NXO933G3ZISY5G","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:52 GMT 2011","1","","600","604800","Sun Oct 23 23:16:52 GMT 2011","1010","","2RTQ6SVQ8H885J06HAFB1CI3SUYO5F","A3AZS3AL13SNMV","Approved","Wed Oct 05 16:14:14 GMT 2011","Wed Oct 05 16:14:20 GMT 2011","Wed Oct 12 16:14:20 GMT 2011","2011/10/12 16:16:00 +0000","","","6","100% (2/2)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0008.jpg","blue","square","green","circle","color","shape","3","3","3","square","blue","solid","square","blue","solid","square","blue","solid","","","","B",""
"2SOBFMFFOYYICUZJBI7EYC0RR7MMZL","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:52 GMT 2011","1","","600","604800","Sun Oct 23 23:16:52 GMT 2011","1231","","2FZDZKPFE4EGWAJMYAC8O9N1XYMG6U","A3QCCU0CD6AY7G","Approved","Tue Oct 04 19:23:52 GMT 2011","Tue Oct 04 19:25:03 GMT 2011","Tue Oct 11 19:25:03 GMT 2011","2011/10/11 19:32:28 +0000","","","71","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0009.jpg","circle","blue","square","green","shape","color","3","3","2","circle","blue","solid","circle","blue","solid","circle","blue","solid","6","3","25","50","25"
"23WZZ2MIKMN9D1V9U8ZT2WXIX3PP8E","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:43 GMT 2011","1","","600","604800","Sun Oct 23 23:16:43 GMT 2011","1357","","2UUJE1M7PKK94K26K41C64L1YE0RY5","A1QEBG8Q7EYWGS","Approved","Tue Oct 04 11:18:13 GMT 2011","Tue Oct 04 11:19:59 GMT 2011","Tue Oct 11 11:19:59 GMT 2011","2011/10/11 11:25:16 +0000","","","106","100% (3/3)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0011.jpg","dotted","square","striped","circle","pattern","shape","2","1","3","circle","red","dotted","circle","red","striped","square","red","dotted","2","1","50","5","45"
"2TRKSSZVXX2QNY0UGVFYMNIWVYP5NY","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:52 GMT 2011","1","","600","604800","Sun Oct 23 23:16:52 GMT 2011","862","","2ZKI2KYEPLSPQYQLIBNJ9OAJSIEUO5","A3972M9DR57NQD","Approved","Thu Oct 06 20:03:32 GMT 2011","Thu Oct 06 20:05:20 GMT 2011","Thu Oct 13 20:05:20 GMT 2011","2011/10/13 20:22:56 +0000","","","108","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0010.jpg","striped","square","dotted","circle","pattern","shape","3","3","2","square","red","striped","square","red","striped","square","red","striped","3","3","45","50","5"
"2YZRRLFQ0ONNEKN1GMF9KGRB1HKIR9","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:43 GMT 2011","1","","600","604800","Sun Oct 23 23:16:43 GMT 2011","361","","2F3MJTUHYW2GCIFR6CJ52M18BPEJO6","A2OCUWUV88R5SS","Approved","Tue Oct 11 13:49:45 GMT 2011","Tue Oct 11 13:50:03 GMT 2011","Tue Oct 18 06:50:03 PDT 2011","Mon Oct 17 10:07:30 PDT 2011","","","18","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0012.jpg","green","square","blue","circle","color","shape","2","1","1","square","green","solid","circle","green","solid","circle","blue","solid","2","1","50","50","0"
"204JUNU8LZ6RQTM5NEZDEJ3V8ITJ3I","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:53 GMT 2011","1","","600","604800","Sun Oct 23 23:16:53 GMT 2011","1206","","2WR9O9Z6KW4Z535HDWILLQ0QOFKD4G","A1FN89S2NT8BYH","Approved","Tue Oct 04 21:31:00 GMT 2011","Tue Oct 04 21:31:34 GMT 2011","Tue Oct 11 21:31:34 GMT 2011","2011/10/11 21:35:48 +0000","","","34","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0011.jpg","blue","striped","green","dotted","color","pattern","3","3","3","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","3","3","34","33","33"
"20R2NJKM05BM2M0HU1TGZP9R4IPGB2","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:44 GMT 2011","1","","600","604800","Sun Oct 23 23:16:44 GMT 2011","725","","2WNHVKCJ011KL0AJ3EBQ261APG979W","AJSV0YASPTWX5","Approved","Sat Oct 08 02:03:37 GMT 2011","Sat Oct 08 02:07:06 GMT 2011","Sat Oct 15 02:07:06 GMT 2011","2011/10/15 02:11:35 +0000","","","209","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0013.jpg","blue","square","green","circle","color","shape","2","1","2","circle","blue","solid","square","blue","solid","circle","green","solid","2","1","50","50","0"
"255NVRH1KHO9X9XB3BEVFLKW18KQZD","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:53 GMT 2011","1","","600","604800","Sun Oct 23 23:16:53 GMT 2011","1387","","27VYOCCF0CP53QVTES9I3YG6Q92TUY","A2NVHE01PF7KD9","Approved","Tue Oct 04 04:29:02 GMT 2011","Tue Oct 04 04:31:30 GMT 2011","Tue Oct 11 04:31:30 GMT 2011","2011/10/11 04:35:08 +0000","","","148","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0012.jpg","blue","circle","green","square","color","shape","3","3","3","circle","blue","solid","circle","blue","solid","circle","blue","solid","3","3","50","25","25"
"2RDKI62NJQ21QV595V86HKLCPP7MUW","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:44 GMT 2011","1","","600","604800","Sun Oct 23 23:16:44 GMT 2011","1427","","223RI8IUB2YUS1PHOYCB9L0HC6E6I2","A2CQ6N923E0AHA","Approved","Tue Oct 04 02:34:20 GMT 2011","Tue Oct 04 02:35:32 GMT 2011","Tue Oct 11 02:35:32 GMT 2011","2011/10/11 02:40:02 +0000","","","72","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0014.jpg","blue","dotted","green","striped","color","pattern","2","1","3","cloud","blue","striped","cloud","green","striped","cloud","blue","dotted","2","1","75","0","25"
