"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img","Input.adj1","Input.adj2","Input.adj1not","Input.adj2not","Input.feature1","Input.feature2","Input.num_objs1","Input.num_objs2","Input.position","Input.obj1shape","Input.obj1color","Input.obj1pattern","Input.obj2shape","Input.obj2color","Input.obj2pattern","Input.obj3shape","Input.obj3color","Input.obj3pattern","Answer.answer1","Answer.answer2","Answer.obj1val","Answer.obj2val","Answer.obj3val","Approve","Reject"
"2JV5NQYN5F3QJCM5P3DNIWYBYKDC8Q","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","692","","2OGZFYQS1CST5HLXNIJ4OC1G0QJKN9","AKF1BEIYDPCTH","Approved","Sat Oct 08 11:42:38 GMT 2011","Sat Oct 08 11:43:04 GMT 2011","Sat Oct 15 11:43:04 GMT 2011","2011/10/15 11:45:00 +0000","","","26","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0008.jpg","blue","square","green","circle","color","shape","3","3","3","square","blue","solid","square","blue","solid","square","blue","solid","3","3","40","40","20"
"2QC8P9Y38TWWGB9SQ39M6JTAAY5IZ4","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","720","","2GG33FDEY5COFTRGN4U8IRFNEIHS1E","ASL95Z7GHQU96","Approved","Sat Oct 08 03:46:11 GMT 2011","Sat Oct 08 03:46:46 GMT 2011","Sat Oct 15 03:46:46 GMT 2011","2011/10/15 03:50:00 +0000","","","35","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0009.jpg","circle","blue","square","green","shape","color","3","3","2","circle","blue","solid","circle","blue","solid","circle","blue","solid","3","3","30","50","20"
"26U6SK9RJ85OIB5EDR1AVMOOKGDT5P","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","119","","2CYDG67D1X3VJ8Q08TB2PE1OA9YAH8","A1TBH2Z8CJIIUK","Approved","Sun Oct 16 05:02:03 GMT 2011","Sun Oct 16 05:03:08 GMT 2011","Sat Oct 22 22:03:08 PDT 2011","Mon Oct 17 10:20:15 PDT 2011","","","65","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0010.jpg","striped","square","dotted","circle","pattern","shape","3","3","2","square","red","striped","square","red","striped","square","red","striped","3","3","33","33","34"
"21UJ011K274JQ2QQSBS8T46URQBBDP","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","231","","21T4IXKO2L9207IW6BO34OCEI97CDY","A3RLFZFOJZX8VY","Approved","Fri Oct 14 13:11:49 GMT 2011","Fri Oct 14 13:12:57 GMT 2011","Fri Oct 21 06:12:57 PDT 2011","Mon Oct 17 10:20:51 PDT 2011","","","68","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0011.jpg","blue","striped","green","dotted","color","pattern","3","3","3","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","3","3","33","33","34"
"21UJ011K274JQ2QQSBS8T46URQBBDP","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","231","","28SLWSBRI8IUUV4U5DAHYTLD5IJE2J","A1Q0YIJ9RAX2X6","Rejected","Wed Oct 12 16:08:52 GMT 2011","Wed Oct 12 16:09:10 GMT 2011","Wed Oct 19 09:09:10 PDT 2011","","Thu Oct 13 11:47:36 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","18","0% (0/16)","0% (0/16)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0011.jpg","blue","striped","green","dotted","color","pattern","3","3","3","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","3","3","X","",""
"2YG5PQJQ9OPL4QI7QRIXM8KCIAK0Y0","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","382","","2T85TYMNCWYBN2L9OXJH311LQDZKOP","ABH6NZ9928RFW","Approved","Tue Oct 11 06:17:50 GMT 2011","Tue Oct 11 06:19:39 GMT 2011","Mon Oct 17 23:19:39 PDT 2011","Mon Oct 17 10:20:52 PDT 2011","","","109","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0012.jpg","blue","circle","green","square","color","shape","3","3","3","circle","blue","solid","circle","blue","solid","circle","blue","solid","3","3","100","0","0"
"2BQY1THV8ER9H1ZNGNDZYM5K9SRO1G","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","573","","2KYX3YOCCF0C8YQXLY9NOIX0IN0SRD","A2TCD3EGK3TL7N","Approved","Sun Oct 09 19:23:23 GMT 2011","Sun Oct 09 19:24:31 GMT 2011","Sun Oct 16 19:24:31 GMT 2011","2011/10/16 19:56:23 +0000","","","68","100% (4/4)","100% (2/2)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0013.jpg","striped","blue","dotted","green","pattern","color","3","3","1","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","3","3","33","33","34"
"2V9ILKH1Q6SV91N84RHUCL5O56BJ0P","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","261","","2H51X3V0FK0C7D8JA6D7VKKBNNBMFU","A11S2E6JHO46C6","Approved","Wed Oct 12 08:39:50 GMT 2011","Wed Oct 12 08:41:12 GMT 2011","Wed Oct 19 01:41:12 PDT 2011","Mon Oct 17 10:20:08 PDT 2011","","","82","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0014.jpg","circle","blue","square","green","shape","color","3","3","3","circle","blue","solid","circle","blue","solid","circle","blue","solid","3","3","32","33","35"
"2JSC9KSSZVXXLJA5QZBQUYGNC703L6","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","159","","2P3NFSVGULF3SYYW2S71LS3P14D8ML","A12682JGRYGL9F","Approved","Sat Oct 15 18:58:15 GMT 2011","Sat Oct 15 19:00:21 GMT 2011","Sat Oct 22 12:00:21 PDT 2011","Mon Oct 17 10:20:10 PDT 2011","","","126","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0015.jpg","dotted","square","striped","circle","pattern","shape","3","3","1","square","red","dotted","square","red","dotted","square","red","dotted","3","3","50","25","25"
"22IXULRGNTBJMFSDTA6PDN62ES9S6E","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","619","","2W6ZZ2MIKMN9D1V9U8ZT2WXK598P8H","A3BGQJPK51NJU2","Approved","Sun Oct 09 07:21:38 GMT 2011","Sun Oct 09 07:24:25 GMT 2011","Sun Oct 16 07:24:25 GMT 2011","2011/10/16 07:25:12 +0000","","","167","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0016.jpg","blue","dotted","green","striped","color","pattern","3","3","3","cloud","blue","dotted","cloud","blue","dotted","cloud","blue","dotted","45","3","25","50","25"
"2YD8ER9Y8TNK1F5SIABFNS2OGBOT65","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","375","","2GP3YOCCF0CPOD3PPNEIOXYI7LQSTA","A3B4CNX1GH6O54","Submitted","Tue Oct 18 12:41:47 GMT 2011","Tue Oct 18 12:42:57 GMT 2011","Tue Oct 25 05:42:57 PDT 2011","","","","70","0% (0/0)","0% (0/0)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0017.jpg","square","green","circle","blue","shape","color","3","3","2","square","green","solid","square","green","solid","square","green","solid","3","3","25","50","25"
"2YD8ER9Y8TNK1F5SIABFNS2OGBOT65","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","375","","2JXSW6NG1FS36RTJ7361LZS1OPMJX7","A17NV2HFEW3AOJ","Rejected","Sun Oct 16 23:28:11 GMT 2011","Sun Oct 16 23:29:41 GMT 2011","Sun Oct 23 16:29:41 PDT 2011","","Mon Oct 17 10:17:15 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","90","0% (0/3)","0% (0/3)","0% (0/3)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0017.jpg","square","green","circle","blue","shape","color","3","3","2","square","green","solid","square","green","solid","square","green","solid","3","3","45","20","35"
"2YD8ER9Y8TNK1F5SIABFNS2OGBOT65","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:40 GMT 2011","1","","600","604800","Sun Oct 23 23:50:40 GMT 2011","375","","2RGVR14IXKO2428HAHNACX30Q2O9AQ","A3MZQF9FS0ABE2","Rejected","Tue Oct 11 07:10:40 GMT 2011","Tue Oct 11 07:11:59 GMT 2011","Tue Oct 18 00:11:59 PDT 2011","","Thu Oct 13 11:51:47 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","79","36% (5/14)","36% (5/14)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0017.jpg","square","green","circle","blue","shape","color","3","3","2","square","green","solid","square","green","solid","square","green","solid","3","3","left","middle","right"
"2YIJPPSI2KYE8EYP3ABLS6WJXZ9QKT","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:41 GMT 2011","1","","600","604800","Sun Oct 23 23:50:41 GMT 2011","271","","2RSJPPSI2KYE8EYP3ABLS6WL5J5KQV","ALJBVO9XK6O99","Approved","Wed Oct 12 05:56:52 GMT 2011","Wed Oct 12 05:59:13 GMT 2011","Tue Oct 18 22:59:13 PDT 2011","Mon Oct 17 10:19:41 PDT 2011","","","141","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0018.jpg","green","square","blue","circle","color","shape","3","3","1","square","green","solid","square","green","solid","square","green","solid","1","3","98","1","1"
"2XANTL0XULRG6MHJZRDD35FP1Y5O2X","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:41 GMT 2011","1","","600","604800","Sun Oct 23 23:50:41 GMT 2011","63","","2HWJ79KQW6186XCUTK3DA5XEHGFLJQ","AWK6IGC36QYSP","Approved","Mon Oct 17 00:08:13 GMT 2011","Mon Oct 17 00:08:57 GMT 2011","Sun Oct 23 17:08:57 PDT 2011","Mon Oct 17 10:19:46 PDT 2011","","","44","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0019.jpg","circle","striped","square","dotted","shape","pattern","3","3","3","circle","red","striped","circle","red","striped","circle","red","striped","3","3","33","33","34"
"2Y4VHVKCJ0113VD4FC0KWW612Y368T","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:50:41 GMT 2011","1","","600","604800","Sun Oct 23 23:50:41 GMT 2011","426","","28ENCWYB49F9BLYHT6SJUNSV8OOOSL","A374HYUF09TFGI","Approved","Fri Oct 14 04:05:17 GMT 2011","Fri Oct 14 04:06:35 GMT 2011","Thu Oct 20 21:06:35 PDT 2011","Mon Oct 17 10:20:38 PDT 2011","","","78","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0020.jpg","blue","circle","green","square","color","shape","3","3","2","circle","blue","solid","circle","blue","solid","circle","blue","solid","3","3","34","33","33"
